140	11.842	62.69
94	11.832	62.689
87	11.833	62.691
80	20.3859	67.0517
79	20.744	68.997
67	28.799	61.108
46	16.4112	56.2184
46	25.725	65.071
35	15.2844	63.1946
35	18.2294	59.1783
32	16.5076	56.6167
29	17.7204	59.7343
29	18.2469	59.1768
28	23.4894	69.8053
26	11.841	62.69
22	15.3005	63.1766
22	29.32	69.33
21	23.7576	69.4482
20	23.762	69.2103
18	8.87	61.42
18	25.877	62.1863
18	25.877	62.1863
17	15.4129	59.1827
17	16.465	56.443
17	16.5772	56.5475
17	23.753	67.276
16	12.998	55.872
15	9.6	58.87
15	11.833	62.69
15	17.98	59.6591
14	13.2234	56.0272
13	9.6	58.867
13	9.805	61.982
13	11.32	59.63
13	25.7013	62.348
13	25.7013	62.348
13	25.934	62.1913
13	25.934	62.1913
12	4.883	59.317
12	14.1178	55.7618
11	18.92	69.68
11	25.7492	62.1998
11	29.7192	69.4011
10	25.9658	62.2268
9	13.465	59.771
9	15.7167	60.3667
9	21.102	69.063
9	25.7713	62.093
9	25.7713	62.093
9	27	69.828
9	29.0016	69.1699
9	29.899	69.4446
8	11.52	58.28
8	14.1468	62.6576
8	17.9939	59.1765
8	21.125	64.256
8	24.501	60.333
8	25.569	62.1478
8	25.7108	62.3568
8	25.7467	62.2253
8	25.9358	62.1942
8	30.905	62.375
7	9.80454	61.9819
7	11.32	59.52
7	13.0659	55.6503
7	14.4029	56.0322
7	14.655	58.3349
7	14.655	58.3349
7	18.0507	59.3885
7	25.1978	69.8227
7	25.598	62.2185
7	25.598	62.2185
7	25.8128	62.0905
6	9.62	59.18
6	12.8482	55.3756
6	17.4515	60.5243
6	20.8442	69.0407
6	24.9061	70.2047
6	25.1515	61.2088
6	25.692	62.2592
6	25.692	62.2592
6	25.6962	62.2273
6	25.7248	65.0706
6	25.7533	62.1763
6	25.8262	62.233
5	9.617	59.183
5	11.052	60.15
5	12.898	56.61
5	12.9236	56.5008
5	12.9898	55.6036
5	13.9829	66.3371
5	18.0448	59.2987
5	18.5802	57.2222
5	19.5865	64.1786
5	19.8246	68.0617
5	22.256	61.994
5	23.025	60.262
5	24.7669	70.1321
5	25.774	62.3503
5	25.774	62.3503
5	25.805	69.376
5	25.8428	62.2238
5	29.453	66.312
5	29.711	61.793
4	5.75	58.77
4	10	59.26
4	10.77	59.92
4	11.25	59.52
4	11.3	60.7
4	11.57	59.57
4	17.8721	59.3465
4	19.981	66.141
4	20.1799	66.1206
4	20.7437	68.9966
4	24.876	65.052
4	25.5037	62.1942
4	25.586	64.881
4	25.6832	62.1692
4	25.8107	62.1097
4	25.8862	62.1858
4	27.414	68.447
4	28.373	68.663
4	29.1536	69.2132
4	29.323	61.423
4	30.53	70.5
4	31.04	70.33
3	6.817	61.533
3	6.9	58.28
3	8.867	61.417
3	9.8036	61.9827
3	9.80384	61.9835
3	10	59.21
3	10.83	59.88
3	11.04	60.3
3	11.38	59.12
3	11.841	62.691
3	11.9118	57.6417
3	17.9628	59.3899
3	18.0478	59.3436
3	18.1468	56.9165
3	18.57	69.43
3	19.6074	68.2015
3	19.8156	63.7945
3	19.9168	63.7917
3	20.301	64.312
3	21.2707	67.5702
3	23.4788	69.8228
3	23.5547	70.0137
3	23.755	60.192
3	23.7577	69.2099
3	24.35	65.851
3	24.655	60.211
3	25.2009	69.8237
3	25.2378	61.2532
3	25.57	62.1492
3	25.6928	62.26
3	25.734	69.286
3	25.78	65.13
3	25.972	62.228
3	26.342	65.882
3	26.45	62.65
3	27.217	68.223
3	27.854	67.154
3	28.86	61.206
3	30.882	70.438
2	4.88	59.3
2	5.8	58.62
2	8.63	63.5
2	8.87	61.4
2	9.417	59.2
2	9.5	59.8
2	9.803	61.993
2	9.805	61.981
2	10.2237	61.7882
2	10.63	59.98
2	10.7285	59.9698
2	10.746	61.746
2	10.78	59.97
2	10.93	59.2
2	11	59.58
2	11.426	59.707
2	11.5	60.8
2	11.62	60.15
2	11.867	60.683
2	12.1	63.317
2	12.2979	57.1138
2	12.3228	62.3304
2	12.9883	55.3961
2	13.0691	55.6054
2	13.1167	56.5
2	13.1453	55.6521
2	13.1833	61.65
2	13.2217	55.6986
2	13.5686	62.3167
2	13.8212	55.7572
2	14.1888	66.3248
2	14.6472	61.1083
2	14.967	56.979
2	15.1166	63.2037
2	15.4431	56.3092
2	15.5212	56.6687
2	16.0605	65.9668
2	16.4601	56.5239
2	17.2401	58.9509
2	17.3698	59.8922
2	17.7895	59.4376
2	17.8054	59.7067
2	17.8776	59.4362
2	17.96	59.3451
2	18.0597	59.523
2	18.1295	59.2524
2	18.1387	59.3869
2	18.2394	59.5647
2	18.3211	59.4733
2	18.3413	59.7424
2	19.2295	57.97
2	19.4871	68.2042
2	20.1191	63.7858
2	20.3779	67.8226
2	20.7564	67.8889
2	21.262	60.197
2	22.1587	65.6014
2	22.383	60.96
2	22.427	61.042
2	23.111	60.341
2	23.346	59.974
2	23.357	61.969
2	23.614	60.435
2	23.7212	70.1545
2	24.455	65.898
2	24.667	64.996
2	24.7669	70.1522
2	24.9038	70.1725
2	25.142	61.2785
2	25.1698	61.2847
2	25.4764	65.6962
2	25.478	66.97
2	25.492	62.212
2	25.5617	62.157
2	25.562	62.157
2	25.6184	62.5686
2	25.652	66.505
2	25.705	62.113
2	25.705	62.113
2	25.729	64.981
2	25.729	69.375
2	25.7339	69.2856
2	25.7567	62.1792
2	25.8275	62.0823
2	25.9203	62.2337
2	26.2941	69.4546
2	26.5197	70.3437
2	26.8047	70.4412
2	27	61.757
2	27	68.96
2	27	69.86
2	27.619	64.2675
2	27.883	69.815
2	28.097	68.5
2	28.321	68.677
2	28.393	68.868
2	28.584	66.682
2	29.0991	62.5486
2	29.334	65.022
2	29.422	66.223
2	29.4531	66.3122
2	29.534	62.631
2	29.602	67.745
2	29.6022	67.7455
2	30.026	70.362
2	30.549	70.5032
2	30.57	70.25
1	5.52	58.73
1	5.73	58.97
1	6.16082	60.2985
1	6.2	60.38
1	6.5	59.48
1	6.64	58.08
1	6.647	58.088
1	6.78	61.4356
1	6.817	62.067
1	6.817	62.1
1	6.9	58.283
1	7.1557	61.2747
1	7.1557	61.275
1	7.48765	60.8279
1	7.634	58.88
1	7.79	58.1
1	7.92768	58.1189
1	8	58.16
1	8.08	58.12
1	8.12	58.58
1	8.15	58.12
1	8.15	58.46
1	8.52	59.02
1	8.63	59.15
1	8.67	63.5
1	8.80355	61.4003
1	8.805	61.4025
1	8.817	59.133
1	8.83	61.37
1	8.89218	61.4015
1	8.894	61.4177
1	8.912	58.474
1	8.92	61.32
1	9	59.15
1	9.48	60.65
1	9.53	61.68
1	9.63	59.67
1	9.7	59.1
1	9.8	59.1
1	9.80104	61.9917
1	9.85	59.12
1	9.86139	61.5724
1	9.90555	61.5637
1	9.97	60.42
1	10	59
1	10.0237	61.9812
1	10.024	61.981
1	10.15	59.52
1	10.2	60.12
1	10.26	63.27
1	10.27	60.18
1	10.59	60.63
1	10.62	60
1	10.7	59.92
1	10.7151	59.7162
1	10.73	59.96
1	10.75	59.67
1	10.767	59.917
1	10.78	59.37
1	10.79	59.66
1	10.8	59.91
1	10.83	59.9
1	10.8382	59.8822
1	10.8452	63.1472
1	10.8452	63.1508
1	10.8755	59.8955
1	10.9175	64.4601
1	10.93	59.6
1	10.98	60.82
1	11.23	60.32
1	11.25	59.48
1	11.25	59.58
1	11.3	58.49
1	11.3	60.88
1	11.301	59.5
1	11.3107	58.431
1	11.35	59.5
1	11.38	60.78
1	11.42	61.13
1	11.52	61.35
1	11.571	59.506
1	11.7042	57.9947
1	11.72	61.27
1	11.8	61.88
1	11.84	62.69
1	11.85	60.68
1	11.868	58.0449
1	11.87	60.68
1	11.87	61.3
1	11.907	57.6865
1	11.9125	57.8161
1	11.9232	58.3162
1	11.93	60.85
1	11.9717	57.8683
1	11.9859	57.7339
1	11.9954	57.6443
1	12.0511	57.9156
1	12.0789	57.6468
1	12.1198	57.2435
1	12.1307	57.9629
1	12.1804	57.47
1	12.2683	58.2813
1	12.3468	57.4747
1	12.3927	56.9816
1	12.418	58.308
1	12.42	58.31
1	12.4533	57.9933
1	12.553	57.0308
1	12.77	56.23
1	12.8736	56.0952
1	12.8936	57.9377
1	12.9055	55.5693
1	12.9099	56.6802
1	12.92	64.11
1	13	65.73
1	13.0458	60.3216
1	13.1943	64.8838
1	13.2718	55.5372
1	13.2779	56.0592
1	13.2823	55.5332
1	13.2852	59.563
1	13.3861	55.6121
1	13.3936	58.0381
1	13.46	55.7034
1	13.496	55.691
1	13.5697	60.1114
1	13.6201	57.0989
1	13.6981	55.4236
1	13.7025	57.1004
1	13.7033	55.618
1	13.7051	57.0555
1	13.7872	55.5295
1	13.7935	55.7113
1	13.8371	56.1143
1	13.8557	61.9071
1	14.0028	65.59
1	14.0083	55.8924
1	14.0302	57.1503
1	14.099	55.91
1	14.1	66.33
1	14.1566	56.1639
1	14.18	66.32
1	14.2089	56.8384
1	14.3128	58.0372
1	14.4456	59.3108
1	14.5208	63.1725
1	14.5906	57.6959
1	14.7398	58.3259
1	14.8238	58.3714
1	14.97	56.98
1	15.0708	62.8164
1	15.1206	60.6627
1	15.1223	56.1731
1	15.2186	60.3041
1	15.2306	64.6564
1	15.235	59.3616
1	15.2482	58.5536
1	15.2817	68.7083
1	15.3	68.83
1	15.3255	59.1824
1	15.3365	58.3744
1	15.3407	58.0601
1	15.5953	57.971
1	15.5964	57.7914
1	15.651	64.3435
1	15.7	59.95
1	15.73	67.63
1	15.8488	57.9711
1	15.85	69.2
1	16.0399	61.3374
1	16.0437	61.831
1	16.1076	58.5993
1	16.1728	56.5786
1	16.2113	60.1253
1	16.2552	56.6682
1	16.3	59.6
1	16.3026	60.2147
1	16.3307	61.9648
1	16.3368	56.6679
1	16.3515	63.1313
1	16.3609	59.3846
1	16.3707	58.9127
1	16.4119	56.2633
1	16.4126	56.3082
1	16.42	68.73
1	16.4242	57.0267
1	16.4926	56.2629
1	16.4983	56.5773
1	16.5171	61.7845
1	16.57	68.66
1	16.5769	56.4421
1	16.5778	56.487
1	16.6496	59.6744
1	16.662	56.6212
1	16.679	56.743
1	16.6814	64.2064
1	16.6943	64.61
1	16.7	68.3
1	16.7016	58.2823
1	16.735	56.704
1	16.7459	59.943
1	16.7653	60.6162
1	16.9203	59.807
1	16.995	59.4023
1	17	59.5833
1	17.0655	61.2869
1	17.078	59.2669
1	17.1123	62.4084
1	17.1162	62.4981
1	17.1324	60.6579
1	17.1667	59.6
1	17.3721	61.8223
1	17.3761	60.0268
1	17.4096	62.54
1	17.4329	59.3527
1	17.4817	60.3398
1	17.5253	59.4413
1	17.6275	59.8512
1	17.6289	59.6667
1	17.6327	59.799
1	17.6352	59.8439
1	17.6376	59.8888
1	17.6627	60.3374
1	17.6865	59.1697
1	17.7612	60.4706
1	17.7765	59.2133
1	17.8108	59.7965
1	17.8578	60.559
1	17.864	59.2119
1	17.8694	59.3016
1	17.8831	59.5259
1	17.8886	59.6156
1	17.8914	59.6605
1	17.9293	58.8516
1	17.9543	59.2554
1	18.0537	59.4333
1	18.0637	63.4735
1	18.0962	60.0612
1	18.1264	59.2075
1	18.1325	59.2972
1	18.1479	59.5215
1	18.1511	59.5663
1	18.2055	60.3287
1	18.2202	59.2956
1	18.2298	59.4302
1	18.2362	59.5199
1	18.2981	59.1594
1	18.3079	59.294
1	18.31	64.15
1	18.3178	59.4285
1	18.3199	57.048
1	18.355	59.985
1	18.3632	57.676
1	18.3663	57.7208
1	18.3793	60.2356
1	18.399	59.3371
1	18.4114	67.2375
1	18.4266	59.6958
1	18.4281	68.4487
1	18.4597	68.4533
1	18.4797	59.2456
1	18.498	63.089
1	18.5073	57.3585
1	18.5433	63.2407
1	18.6	67.8626
1	18.6471	63.2835
1	18.6515	63.3283
1	18.6628	57.2203
1	18.69	68.36
1	18.8055	59.9572
1	18.82	69.56
1	18.8767	57.7993
1	18.9554	63.3669
1	19.17	69.73
1	19.17	69.9
1	19.3047	68.1252
1	19.4827	63.5788
1	19.534	68.201
1	19.5344	68.2
1	19.5344	68.2011
1	19.5734	64.1851
1	19.6071	63.7553
1	19.748	64.152
1	19.9289	66.6217
1	20.0179	63.7888
1	20.0722	64.1467
1	20.1496	67.8737
1	20.2272	63.8274
1	20.2596	67.8258
1	20.3285	63.8243
1	20.365	69.326
1	20.385	69.257
1	20.495	68.987
1	20.5707	65.8393
1	20.6218	64.9387
1	20.7644	69.0558
1	20.808	69.035
1	20.8554	69.0456
1	20.885	64.042
1	21.1	69.4
1	21.1042	64.6974
1	21.1072	67.8905
1	21.1742	67.6634
1	21.2407	67.3745
1	21.3811	67.59
1	21.6543	67.6918
1	21.6698	65.8461
1	21.6868	65.4404
1	21.7603	67.643
1	21.9088	65.9268
1	22.104	68.48
1	22.2	69.72
1	22.3872	60.0341
1	22.582	68.448
1	22.7932	65.934
1	22.9	59.808
1	22.901	61.246
1	23.024	59.821
1	23.0245	60.2615
1	23.076	59.832
1	23.217	59.845
1	23.232	60.034
1	23.246	59.909
1	23.2559	59.819
1	23.367	67.083
1	23.3735	69.8447
1	23.4788	69.8223
1	23.4789	69.8228
1	23.4891	69.8053
1	23.559	61.4487
1	23.664	67.912
1	23.667	64.0333
1	23.6836	69.4485
1	23.7525	67.2761
1	23.7547	60.1916
1	23.7587	65.8417
1	23.762	69.2102
1	23.7923	66.6524
1	23.7924	69.2442
1	23.8897	66.6023
1	24.082	60.733
1	24.197	65.849
1	24.209	60.531
1	24.22	60.561
1	24.246	63.74
1	24.54	61.735
1	24.7669	70.1322
1	24.8862	70.2127
1	24.906	70.2047
1	24.991	66.209
1	25.0193	61.4205
1	25.0728	70.4726
1	25.076	69.8439
1	25.0761	69.8438
1	25.1492	61.2063
1	25.15	61.22
1	25.1548	61.2125
1	25.1838	61.2262
1	25.306	64.977
1	25.4363	70.3469
1	25.4393	70.3467
1	25.4917	62.212
1	25.4933	62.2231
1	25.5	69.24
1	25.5173	64.979
1	25.5258	62.2212
1	25.6533	62.25
1	25.67	62.22
1	25.6765	62.325
1	25.69	62.3427
1	25.698	62.1485
1	25.6995	62.1262
1	25.714	60.351
1	25.72	62.22
1	25.7228	62.1413
1	25.7312	62.2122
1	25.7367	62.3603
1	25.7378	62.3612
1	25.753	62.1763
1	25.7638	62.1795
1	25.8291	65.1163
1	25.8294	66.5514
1	25.8635	62.2357
1	25.867	62.137
1	25.882	62.1857
1	25.905	62.2292
1	25.9828	69.3769
1	25.99	64.813
1	26.02	61.58
1	26.303	64.106
1	26.328	66.42
1	26.69687	67.43838
1	26.87	61.93
1	26.914	65.39
1	26.957	65.3989
1	26.957	65.399
1	27	69.855
1	27	69.8818
1	27	69.882
1	27.073	60.716
1	27.078	69.891
1	27.096	68.17
1	27.099	68.788
1	27.1511	69.0708
1	27.201	60.572
1	27.2432	68.3936
1	27.546	60.499
1	27.6531	65.7024
1	27.6916	67.1371
1	27.692	67.137
1	27.784	67.155
1	27.857	69.81
1	27.967	69.96
1	27.9745	65.5662
1	28.047	64.66
1	28.183	64.426
1	28.377	68.664
1	28.39	68.67
1	28.593	64.332
1	28.7218	61.0549
1	28.722	61.055
1	28.722	61.064
1	28.7223	61.0639
1	28.785	66.321
1	28.796	64.285
1	28.8	61.135
1	28.87	69.87
1	28.881	61.2413
1	28.9	61.241
1	29	70.53
1	29.099	66.075
1	29.1189	69.2693
1	29.1444	62.6377
1	29.1536	69.2133
1	29.1609	69.231
1	29.1609	69.2311
1	29.2	69.167
1	29.23	66.316
1	29.302	66.368
1	29.3459	66.3587
1	29.357	67.659
1	29.359	63.005
1	29.415	66.376
1	29.474	62.614
1	29.526	62.542
1	29.545	61.617
1	29.552	62.613
1	29.574	61.508
1	29.6413	61.6417
1	29.71	65.63
1	29.797	61.899
1	29.899	69.445
1	29.8991	69.4446
1	29.96	69.67
1	30.13	70.07
1	30.25	62.042
1	30.301	63.908
1	30.4494	69.6779
1	30.5136	70.2407
1	30.533	70.5
1	30.8808	70.4379
1	30.884	62.51
1	30.93	70.4
1	31	70.37
